Latitude,Longitude,Road_Surface_Friction,Traffic_Density,HCV_Ratio,Speed_Limit_Breaches,Rash_Driving_Incidents,Accident_Risk_Label,Hour,Weather_Fine,Weather_Heavy Rain,Weather_Mist/Fog,Road_Curvature_Slight Curve,Road_Curvature_Straight,Lighting_Dusk,Lighting_Night-Lit,Lighting_Night-Unlit,Surface_Condition_Severe Potholes,Surface_Condition_Smooth,Historical_Accident_Cause_Potholes,Historical_Accident_Cause_Speeding,News_Sentiment_Neutral,News_Sentiment_Positive (Safe),Cluster
19.079299006709533,72.84137801984248,-0.6349747458815509,0.2009933339961071,0.2591829632910689,-0.4664734743738332,1.1282182208629452,1,0.8104209255200193,False,False,True,False,True,False,True,False,False,True,False,False,True,False,0
18.98797444021434,72.93781950600507,-0.2884472373245649,0.2549705967289261,-1.489493541060677,-1.1605615723410487,1.476192072621121,1,-1.6440874895593196,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0
19.233461576092225,72.97577669375943,0.2629111700272713,0.9489639747223132,1.6626781384039755,-1.1605615723410487,-1.307598741444285,1,-0.3446418580467284,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
19.18945322752822,72.95880837286944,-1.4844096720644304,-0.9016850332600524,0.732641837818724,-0.0500206155935039,1.1282182208629452,1,-1.0665560977759456,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0
19.23091763007221,72.97005329339083,0.6847852970606294,0.8101652991236358,-0.824250511832075,-1.5076056213246565,-1.307598741444285,1,-0.0558761621550414,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
19.080996282159568,72.91189428259288,1.34194461542565,-0.5007110815305398,-0.3690632808616921,1.615790819527813,-1.307598741444285,1,-0.4890247059925718,False,True,False,False,False,False,False,False,True,False,False,True,True,False,0
19.16263072141629,72.9505090922932,1.6659827777751657,-1.5494121860538803,0.1374254548950904,0.0193881942032175,0.258283591467506,1,0.3772723816824889,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
19.19520051134569,72.87723313134764,1.1592981222079397,-0.7166201324618158,0.2596458288582534,1.3381555803409269,0.0842966655884181,1,-1.0665560977759456,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
19.04432426713014,72.96950621878682,-1.606561210202816,1.0029412374551323,0.0937266917739347,-1.5770144311213778,-0.9596248896861088,1,1.3879523173033932,True,False,False,False,True,False,True,False,False,True,False,True,True,False,0
19.23670641850048,72.93754648992912,1.531061445064151,1.3268048138520463,-0.5908433801370685,-1.0911527625443271,-1.4815856673233725,1,-0.6334075539384153,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
18.96773514989056,72.86785436453195,1.4072468256323585,1.0414964251214316,0.8448308140269963,1.3381555803409269,1.6501789985002089,1,0.8104209255200193,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
18.942540066151903,72.92617172822145,1.2680300577051744,-0.6163766445294376,1.424931502988329,-1.2993791919344917,-0.2636771861697575,1,1.0991866214117063,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
19.055208463989192,72.97045476086653,1.5460008758764612,1.6815125403819997,-0.7048226761119476,-0.6746999037639978,1.6501789985002089,1,1.0991866214117063,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
19.133017784561584,72.8566644262649,-1.1654889608546095,1.0492074626546914,-1.6894337061273417,-1.3687880017312133,0.7802443691047696,1,1.3879523173033932,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0
19.09167687786024,72.88501935108255,-1.1779230215756638,1.0877626503209907,1.1676545888008332,0.7828851019671546,-0.7856379638070211,1,-0.6334075539384153,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0
19.044638239687863,72.84772877876509,-0.0672268341268723,0.3629251221945641,-1.5303696949178731,0.5052498627802684,-0.2636771861697575,1,-0.6334075539384153,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
18.95186197092231,72.88625168007147,-0.0540048522312648,1.67380150284874,0.4500214356312533,1.47697319993437,1.3022051467420332,1,1.2435694693575496,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
19.20991931583744,72.87169679265077,-0.0445473910249008,0.6636555859916986,0.3525554104601328,-1.0217439527476055,1.1282182208629452,1,0.3772723816824889,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0
19.20101798009512,72.89034091721174,-0.7078698659689917,1.026074350054912,-1.3308258160064323,0.5052498627802684,1.476192072621121,1,0.5216552296283323,True,False,False,True,False,False,False,False,False,True,False,True,True,False,0
19.02949818997896,72.92726050191115,-1.3691784304157426,-0.7320422075283355,-0.5469270157217011,1.5463820097310914,0.4322705173465939,1,0.2328895337366454,True,False,False,True,False,False,True,False,False,True,False,False,True,False,0
18.999863062148968,72.84046262020422,0.3676697315388686,1.5272917897168026,1.6415656654757396,0.9911115313573192,0.258283591467506,1,1.3879523173033932,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0
19.16555749498681,72.84393035814847,0.9574113227710712,-1.6959218991858176,1.3126407895575507,1.4075643901376484,-0.7856379638070211,1,-0.3446418580467284,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0
19.231112574411178,72.97563207641919,0.025224012222435,0.0005063581313508,-0.0601320821091948,0.9217027215605976,-1.1336118155651969,1,0.5216552296283323,True,False,False,False,True,False,False,False,False,True,False,True,True,False,0
19.180372613015003,72.96952090173129,-0.4388635032298836,0.424613422460643,0.7819116256464523,1.3381555803409269,1.1282182208629452,1,-0.2002590101008849,True,False,False,False,False,False,False,True,False,False,False,True,True,False,0
19.0443010799643,72.92423656303373,-0.7741782372578331,0.0699056959306896,0.2217561975231129,0.4358410529835468,-0.0896902602906696,1,-0.3446418580467284,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
19.00448238424379,72.84498309854409,0.1185303614760106,0.9798081248553526,-1.1926399876959046,1.0605203411540407,-1.307598741444285,1,-0.3446418580467284,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0
19.04634875023657,72.96923327022625,1.2098141113188412,-0.3310682557988229,-0.6904715900274366,-0.2582470449836685,1.476192072621121,1,-0.0558761621550414,True,False,False,True,False,True,False,False,False,True,False,True,True,False,0
19.14274718887637,72.94732640307485,0.3464657319917092,0.4863017227267218,-0.4957545491024614,-0.6746999037639978,0.4322705173465939,1,0.3772723816824889,False,True,False,False,True,False,False,False,False,True,True,False,True,False,0
18.957671120724115,72.86252912272569,1.3655627791331697,-0.1537143925338462,0.2018323911333105,-1.4381968115279349,0.4322705173465939,1,1.3879523173033932,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0
19.23847617990977,72.89212479660938,-1.1301369157608108,0.370636159727824,-0.2806436810743794,1.0605203411540407,0.9542312949838574,1,0.2328895337366454,False,False,True,True,False,False,False,True,False,True,False,False,True,False,0
19.043252523088995,72.96976265461478,-0.4696371307979867,-0.1691364676003659,1.1539294948083767,1.2687467705442053,-0.0896902602906696,1,0.6660380775741758,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
18.98025102460417,72.96200272398657,-1.5501655996604602,-1.7344770868521169,-1.6668149818612517,1.6851996293245346,-0.0896902602906696,1,0.9548037734658628,True,False,False,False,True,False,True,False,False,True,False,False,False,False,0
19.161974512122693,72.8860194833514,1.159175529145654,-0.3233572182655631,-1.5232766985452733,0.9217027215605976,-0.7856379638070211,1,1.3879523173033932,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
19.19381251490517,72.96932568947038,1.2412019676043506,-0.5007110815305398,-1.2760972563495772,0.5052498627802684,-0.7856379638070211,1,0.2328895337366454,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0
18.95065076396824,72.88838703990325,1.2184177475217672,-1.0559057839252497,-0.1724048057186949,-1.715832050714821,0.7802443691047696,1,-0.7777904018842587,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0
19.181078121237388,72.9504740685423,0.8834788143418831,1.6275352776491807,0.8937386559837618,-0.8135175233574409,0.4322705173465939,1,-0.7777904018842587,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0
19.250873075114853,72.84821973817222,0.3009256573956156,-0.1151592048675469,0.6335265500126033,1.3381555803409269,-1.6555725932024603,1,-1.3553217936676327,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0
19.16592492973797,72.88381849876087,1.2610204512271697,0.0544836208641698,0.4510778524504735,1.615790819527813,-0.2636771861697575,1,-1.6440874895593196,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
19.189686122536628,72.91391314566373,-1.543172633575716,-1.0481947463919896,0.745950283843402,-0.6052910939672763,0.6062574432256818,1,-1.499704641613476,True,False,False,False,False,False,False,True,True,False,False,False,False,False,0
19.23492423339015,72.9703181512656,-0.8350260385970105,0.4477465350604225,0.8796366017781739,1.615790819527813,1.1282182208629452,1,-0.2002590101008849,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
19.18848877489921,72.91041688226444,-1.5260642810339673,0.8795646369229745,0.9156551945207224,0.1582058137966606,1.6501789985002089,1,-0.9221732498301024,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0
18.99440385523253,72.93630550261818,-1.1726746315053296,1.5966911275161413,1.4016651396252595,-0.2582470449836685,0.9542312949838574,1,0.5216552296283323,False,False,True,False,True,True,False,False,False,True,True,False,True,False,0
19.21331138181748,72.9508945038071,-0.2804897115774125,-0.3002241056657835,-1.6449285037437658,0.0193881942032175,-0.7856379638070211,1,-0.2002590101008849,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0
18.965071672422543,72.87232241405007,-0.6666032298627408,-1.6419446364529986,-1.6797129688672228,-0.6052910939672763,-1.4815856673233725,1,1.5323351652492363,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
19.085531105583726,72.83739562824523,0.4123166698707559,1.4193372642511646,-0.9464215557081568,-1.0217439527476055,-0.9596248896861088,1,0.5216552296283323,False,True,False,False,False,False,False,True,False,True,False,True,True,False,0
19.067994468560325,72.87676404926383,-0.408573225699489,1.0106522749883922,0.0149346668372654,0.852293911763876,1.3022051467420332,1,-1.0665560977759456,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0
19.118466345421563,72.85639471780262,-0.6585408308308022,-1.140727196791108,-0.3875233573879997,0.4358410529835468,0.4322705173465939,1,0.0885066857908019,True,False,False,False,False,True,False,False,False,True,True,False,True,False,0
19.102324287300668,72.97145310906245,-0.8799684797420417,-1.133016159257848,-1.5912003651166349,0.6440674823737115,1.476192072621121,1,-0.0558761621550414,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0
19.11322638290228,72.97236911033956,-1.5776707733705542,-0.6240876820626975,1.0401243521417132,-1.6464232409180994,0.6062574432256818,1,0.5216552296283323,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0
19.09284867417828,72.87364279095559,-0.5276515552171978,-0.0149157169351688,-0.7661279247826714,0.5052498627802684,0.4322705173465939,1,-0.9221732498301024,False,False,True,True,False,False,False,True,True,False,False,True,False,True,0
19.158076051739805,72.83769337564223,-1.0945009524833542,0.0005063581313508,-1.330157430198348,-1.2993791919344917,0.6062574432256818,1,0.6660380775741758,True,False,False,False,True,False,False,False,False,False,False,True,False,True,0
19.00154070125236,72.97988234714866,0.6274278828845498,-1.5648342611204,-0.7358485871606186,-0.0500206155935039,-1.4815856673233725,1,0.3772723816824889,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
19.232888043166483,72.97581744503229,-0.3359183110047105,1.2651165135859674,1.494584058512049,-0.188838235186947,-0.7856379638070211,1,1.67671801319508,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0
19.158919342696727,72.88596170335947,0.8993776743938988,1.5966911275161413,-1.1305923294530724,0.5052498627802684,0.258283591467506,1,-0.2002590101008849,True,False,False,False,False,False,False,True,False,False,True,False,True,False,0
19.20529413162748,72.94155256542926,1.0008200729663068,0.4091913473941233,-0.501169389124208,0.9217027215605976,1.3022051467420332,1,-1.499704641613476,False,False,True,True,False,False,False,True,False,True,False,False,False,True,0
18.997338603116148,72.89213834556386,-0.1459266282859966,0.4477465350604225,1.084489470207851,-1.5770144311213778,1.6501789985002089,1,-0.0558761621550414,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0
19.02810128206747,72.9406343016782,0.7641794911608278,-1.7344770868521169,1.357452135427292,0.6440674823737115,1.6501789985002089,1,-1.499704641613476,False,False,True,False,True,False,False,True,False,True,False,False,True,False,0
19.00871997158801,72.83462806122715,-0.2036787872415826,0.5171458728597613,-0.0246181420817139,-0.4664734743738332,1.6501789985002089,1,-0.2002590101008849,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
19.202800614375786,72.92884943865876,-0.8345249316066623,-1.356636247722384,-0.0591955884843439,-1.5770144311213778,0.9542312949838574,1,-0.7777904018842587,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0
19.14190629277537,72.8772920520304,-0.1518347602577346,1.612113202582661,0.905466657969506,0.713476292170433,-0.0896902602906696,1,0.0885066857908019,False,False,False,True,False,False,False,True,True,False,False,False,False,False,0
18.97699839645488,72.89780375017519,-0.0281357706916884,1.0877626503209907,0.4202866401522095,-1.5076056213246565,1.476192072621121,1,0.9548037734658628,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0
19.121368731627616,72.92881011728042,-1.1328855276612306,-1.1561492718576276,-0.457599107106856,-1.0911527625443271,0.258283591467506,1,0.3772723816824889,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
19.09076359804716,72.87659436978637,0.4640419238315265,0.3937692723276035,0.4323653295817559,0.4358410529835468,1.3022051467420332,1,0.2328895337366454,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
19.161152092970063,72.93030086677017,-1.1240386428450562,1.6275352776491807,-0.3271131178183474,1.615790819527813,0.6062574432256818,1,0.5216552296283323,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0
19.151061611306467,72.83726185778151,-0.2901703733826011,1.612113202582661,-1.0889722853031492,1.615790819527813,-1.307598741444285,1,0.0885066857908019,True,False,False,True,False,False,False,False,False,False,False,True,True,False,0
19.14267290183372,72.87597161661631,-0.9107912868702676,1.2111392508531484,0.1137655867525685,1.1993379607474837,0.4322705173465939,1,-1.499704641613476,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0
19.023376142188035,72.84483888595345,-0.6945988679441013,-0.4081786311314215,0.0048182012724413,-0.8829263331541625,1.1282182208629452,1,-1.499704641613476,True,False,False,True,False,True,False,False,False,False,False,False,False,False,0
19.23512373226149,72.97143998605415,1.1298097390162862,-0.7320422075283355,0.9395140948413778,-0.4664734743738332,-0.2636771861697575,1,0.5216552296283323,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
18.95043501282249,72.8607001863971,-1.6383072039076123,1.4116262267179047,1.383560311890449,1.5463820097310914,0.0842966655884181,1,1.3879523173033932,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
19.02640162191929,72.93844108178733,-0.9691963879917392,-0.1460033550005864,0.951843064193224,0.0193881942032175,-1.4815856673233725,1,0.8104209255200193,False,True,False,False,True,False,False,False,False,True,False,True,False,False,0
19.138262130670064,72.95806350087398,-1.6409517743473598,-0.0072046794019089,1.5091611078755418,1.1993379607474837,0.7802443691047696,1,-0.0558761621550414,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
19.03882294879188,72.83420415470488,1.354545936159125,1.1494509505870696,0.9344463442406808,1.6851996293245346,1.1282182208629452,1,1.67671801319508,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0
19.02133423591062,72.83858784064097,-1.513467905856895,0.1393050337300283,-0.6807476992289413,1.4075643901376484,1.3022051467420332,1,-0.3446418580467284,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0
19.018399231596582,72.93846022601934,-1.2737738832853076,-1.6111004863199592,-0.0833592032841403,1.0605203411540407,0.6062574432256818,1,-0.4890247059925718,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
18.937371952376747,72.84219298004685,-1.4362205013644609,-1.7344770868521169,1.129906468192544,1.6851996293245346,0.7802443691047696,1,1.5323351652492363,False,False,True,False,True,False,False,True,False,True,False,False,True,False,0
18.99828243873562,72.83730367929098,-1.504751358638187,1.1494509505870696,-0.8339840893790817,-0.8829263331541625,1.6501789985002089,1,1.2435694693575496,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0
19.23398131191013,72.97323286474946,0.1183369154514686,1.349937926451826,0.8904088766232767,-0.1194294253902255,0.9542312949838574,1,0.2328895337366454,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
19.188726834979388,72.95406890228249,-1.6946874031462889,-0.4698669313975003,0.8810286878484715,0.9217027215605976,-0.9596248896861088,1,-0.3446418580467284,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0
19.151546763427493,72.84438943451295,-0.0457815626985805,0.9720970873220928,-0.9558643226272026,0.852293911763876,0.7802443691047696,1,0.2328895337366454,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0
19.13452949120768,72.85901499240596,0.0833383454599804,0.7870321865238562,1.657261033181508,0.2970234333901037,0.7802443691047696,1,0.2328895337366454,False,False,True,True,False,False,False,False,False,True,False,False,False,True,0
18.97289544475827,72.86501836853249,0.38077974682224,-0.6472207946624771,-0.3141078030728631,1.3381555803409269,1.3022051467420332,1,0.6660380775741758,True,False,False,True,False,True,False,False,False,True,False,False,True,False,0
19.0667026798648,72.8733053575354,1.6425751641772783,1.7046456529817793,-0.4411367184450439,1.2687467705442053,-0.9596248896861088,1,0.6660380775741758,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
19.23135285262921,72.9751466362244,1.6861799655863587,-1.0404837088587298,1.242286819131693,-0.7441087135607194,-1.6555725932024603,1,-1.0665560977759456,True,False,False,False,True,True,False,False,False,True,True,False,False,False,0
19.13049793288393,72.95914573327886,0.1080072143626091,-1.6882108616525575,-1.5096429948714962,-1.5076056213246565,-1.6555725932024603,1,-0.7777904018842587,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0
19.21347250861817,72.9246844529043,1.2100383307258522,0.1932822964628473,0.1775282914641713,1.2687467705442053,-1.307598741444285,1,-0.9221732498301024,True,False,False,False,True,True,False,False,False,True,False,True,False,True,0
19.02128694009929,72.84483656329358,-1.4216891505424936,1.565846977383102,1.5880415548269933,-1.0911527625443271,1.1282182208629452,1,-1.6440874895593196,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0
19.09928195617834,72.854200058964,0.122638218154285,-0.9787954085926508,-1.392814331780775,0.9911115313573192,0.6062574432256818,1,1.3879523173033932,True,False,False,False,False,False,False,True,False,True,False,False,False,True,0
19.245832981207503,72.85177148581971,0.6342369282849917,-1.4491686981215022,0.1250664104513575,1.4075643901376484,-0.2636771861697575,1,-0.7777904018842587,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
19.20498927511193,72.92769652250936,0.2388957237866973,1.612113202582661,-1.2814792832070636,1.4075643901376484,-1.1336118155651969,1,0.9548037734658628,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
19.04985137892185,72.96769391970932,-0.9176744973360548,-0.7011980573952961,1.3275024185594124,0.4358410529835468,1.476192072621121,1,1.0991866214117063,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0
19.035808070338103,72.87265138724257,1.7174157943677593,-1.1098830466580685,0.0416568508583678,-1.2993791919344917,0.6062574432256818,1,0.0885066857908019,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0
18.928187181190964,72.90662184062204,1.5071472521301204,-1.1561492718576276,0.7012034545813578,1.6851996293245346,-1.307598741444285,1,-0.4890247059925718,True,False,False,False,True,False,False,True,False,False,False,True,False,True,0
19.106196678053017,72.94338876247024,-0.6840653223270281,-1.5879673737201796,-0.3751859102478025,-0.5358822841705547,0.4322705173465939,1,0.6660380775741758,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0
19.03945195878622,72.87311340710961,-1.540145193311728,-0.0688929796679878,0.510329079414657,1.4075643901376484,-1.4815856673233725,1,1.67671801319508,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
19.03966459180512,72.84920737180539,1.516659177845615,0.4554575725936824,0.5747282967122995,-1.5076056213246565,0.0842966655884181,1,-0.2002590101008849,True,False,False,False,True,True,False,False,False,True,False,False,True,False,0
18.99093626386016,72.92844263734297,-0.767209296057224,0.956675012255573,0.8709274663885469,1.0605203411540407,0.7802443691047696,1,1.3879523173033932,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0
19.03320941856504,72.91382274862153,-0.1151299349120394,0.1855712589295874,1.071068568321194,-0.0500206155935039,1.3022051467420332,1,-0.4890247059925718,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
18.97601662930613,72.94657522169285,-1.6069437187769895,-0.2154026927999251,-0.7875482123241231,0.9217027215605976,0.9542312949838574,1,1.3879523173033932,True,False,False,False,True,True,False,False,False,True,False,False,False,True,0
19.11008209523342,72.94861341534728,-0.8767243397065481,-0.6086656069961778,1.2870716387307664,1.2687467705442053,0.4322705173465939,1,-0.0558761621550414,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
19.13138385546289,72.94079016689753,-0.5747039788298788,-0.9556622959928712,0.9782541909249794,0.9911115313573192,0.9542312949838574,1,1.3879523173033932,True,False,False,False,True,True,False,False,False,True,False,False,True,False,0
19.23052655527914,72.97290926162498,-1.0949697671616243,-0.3002241056657835,-1.1543876269948583,1.5463820097310914,1.6501789985002089,1,0.2328895337366454,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
18.95332524007668,72.8848597299041,0.124654893145476,-1.5417011485206205,1.5410722360962097,0.3664322431868252,0.4322705173465939,1,-0.4890247059925718,False,True,False,True,False,False,True,False,False,True,False,False,False,False,0
19.02208822128025,72.90063775976853,-1.4044184660022103,0.9875191623886124,-0.0789615921736551,0.3664322431868252,1.6501789985002089,1,0.2328895337366454,True,False,False,False,True,False,False,True,False,True,False,False,True,False,0
19.01321212229305,72.92003200779173,-0.7396792347430159,-1.0481947463919896,1.4500499492758097,-1.715832050714821,0.9542312949838574,1,1.0991866214117063,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0
19.238215362964933,72.94223031241036,1.225580357992114,-1.4800128482545416,1.0190671695623843,-1.2993791919344917,0.6062574432256818,1,-0.4890247059925718,True,False,False,False,True,True,False,False,False,True,True,False,True,False,0
18.98373967677359,72.94190245703918,1.744019078027809,-1.4723018107212815,1.373974907602546,0.0887970039999391,-0.0896902602906696,1,0.3772723816824889,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0
18.99251613958438,72.92226761145687,0.0814334230486915,-1.2332596471902262,0.3395653491758003,0.2970234333901037,0.6062574432256818,1,-1.6440874895593196,False,True,False,False,False,False,True,False,False,False,False,True,True,False,0
19.196870848111804,72.87544422717922,-0.7465186619469947,0.4631686101269422,1.346734007250709,1.0605203411540407,1.1282182208629452,1,-0.2002590101008849,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0
18.95648775826459,72.87760167862152,0.6979089857983269,1.6198242401159209,-1.2402452142599305,1.2687467705442053,0.7802443691047696,1,-0.9221732498301024,True,False,False,False,True,True,False,False,True,False,False,False,False,False,0
18.99462524892723,72.83791503316753,-1.5653239394111411,-0.9402402209263516,0.0614869378539041,1.615790819527813,0.258283591467506,1,0.2328895337366454,False,True,False,True,False,False,False,True,False,True,False,False,False,True,0
19.01552510495349,72.83725320869195,-0.8367052874585318,-1.0404837088587298,-0.5622738014864415,-1.715832050714821,0.4322705173465939,1,1.3879523173033932,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
19.03625775010717,72.94519582131741,-0.2618751994105225,-0.1999806177334054,0.6589526195475495,1.1299291509507623,1.3022051467420332,1,-1.499704641613476,True,False,False,False,True,False,False,True,False,True,False,True,False,True,0
19.23368959766808,72.97665494452848,-0.1018232792727603,1.5812690524496216,-0.3053144148638606,-1.4381968115279349,0.9542312949838574,1,1.3879523173033932,True,False,False,True,False,True,False,False,False,False,False,False,True,False,0
18.97763575606077,72.96529502414289,1.0187381606139323,-0.4467338187977208,0.3923417484716287,-0.8135175233574409,0.4322705173465939,1,0.8104209255200193,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0
18.95495914553295,72.90167479381596,-0.2793854060185419,0.9875191623886124,-0.2868779434644896,1.5463820097310914,-1.6555725932024603,1,0.9548037734658628,False,True,False,False,True,True,False,False,False,False,False,False,False,False,0
